ad_id,language_copy,language_audio,agreement_status,is_codeswitch
1000221402877141,Hindi,Hindi,agree,false
1000318475941339,Hindi,Hindi,agree,false
1000924026244900,Hindi,Hindi,agree,false
1001493492505354,Kannada,Kannada,agree,false
1003649275414638,Hindi,Hindi,agree,false
1004243468673350,Hindi,Hindi,agree,false
1005290858755106,Hindi,Hindi,agree,false
1005331035549216,Hindi,Hindi,agree,false
1007394932018188,Hindi,Hindi,agree,false
1010463461343787,Hindi,Hindi,agree,false
1011965198455335,Hindi,Hindi,agree,false
1012623951226742,Hindi,Hindi,agree,false
1013230951086366,Hindi,Hindi,agree,false
1014740924603776,Kannada,Telugu,disagree,true
1017904837553177,Hindi,Hindi,agree,false
1018168410760855,Hindi,Hindi,agree,false
1018543047347932,Hindi,Hindi,agree,false
1021952743777235,Hindi,Hindi,agree,false
1023353213520872,Hindi,Hindi,agree,false
1023399443469525,Hindi,Hindi,agree,false
1026365906522740,Hindi,Hindi,agree,false
1027572049619032,Hindi,Hindi,agree,false
1027644689642170,Hindi,Hindi,agree,false
1028360082898631,Hindi,Hindi,agree,false
1028672456571398,Hindi,Hindi,agree,false
1028713099962693,Hindi,Hindi,agree,false
1029393612916848,Hindi,Hindi,agree,false
1031572926061825,Hindi,Hindi,agree,false
1031652079760983,Hindi,Hindi,agree,false
1032503149467138,Hindi,Hindi,agree,false
1033318672467841,Hindi,Hindi,agree,false
1033786642642767,Hindi,Hindi,agree,false
1034347915635118,Hindi,Hindi,agree,false
1036583772282106,Hindi,Hindi,agree,false
1040175208363411,Hindi,Hindi,agree,false
1044147908549480,Hindi,Hindi,agree,false
1044621814661801,Hindi,Hindi,agree,false
1044795624562796,Hindi,Hindi,agree,false
1050591144310002,Hindi,Hindi,agree,false
1053835513642180,Kannada,Kannada,agree,false
1056873020643925,Hindi,Hindi,agree,false
1059707300038494,Hindi,Hindi,agree,false
1070403062094490,Kannada,Kannada,agree,false
1150508974819144,Hindi,Hindi,agree,false
1168131235478527,Hindi,Hindi,agree,false
1205499905015145,Hindi,Hindi,agree,false
1255180603194330,Hindi,Hindi,agree,false
1274918781380927,Hindi,Hindi,agree,false
1285753573334918,Hindi,Hindi,agree,false
1296645402226755,Hindi,Hindi,agree,false
1302324998744301,Hindi,Hindi,agree,false
1304013031902050,Hindi,Hindi,agree,false
1311410404519071,Hindi,Hindi,agree,false
1321959232684279,Hindi,Hindi,agree,false
1323748665936539,Hindi,Hindi,agree,false
1323868526555337,Hindi,Hindi,agree,false
1324292329831050,Hindi,Hindi,agree,false
1329286339306900,Hindi,Hindi,agree,false
1329522652574885,Hindi,Hindi,agree,false
1329530475266124,Hindi,Hindi,agree,false
1330200615374353,Hindi,Hindi,agree,false
1330212525238228,Hindi,Hindi,agree,false
1330329419069493,Hindi,Hindi,agree,false
1333743158181668,Hindi,Hindi,agree,false
1336956607766027,Hindi,Hindi,agree,false
1338695088149217,Hindi,Hindi,agree,false
1350528533804193,Hindi,Hindi,agree,false
